,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,t_high,t_low,T_i,T_w,phi_h_cool,p_hvac,p_load,p_ch,p_dis,p_im,p_ex,soc,cost,payment
2020-11-03 19:20:00,18.679543409589385,21.0,20.92,0.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,1300.0,1500.0,0.0,765.5,3.6655909228351238,-11.026662181150705,25.5,24.5,23.93553132197069,22.645935303931438,0.0,-0.0,765.5,0.0,765.5,0.0,0.0,10.490317188191774,0.0,0.0
2020-11-03 19:40:00,18.319910673741266,0.0,20.915,0.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,2050.0,1500.0,0.0,2079.5,3.6908474161126854,-11.120947609269056,25.5,24.5,24.11579851352951,22.62526233280039,0.0,-0.0,2079.5,0.0,2079.5,0.0,0.0,10.23047333211574,0.0,0.0
2020-11-03 20:00:00,17.889825465723,0.0,20.92,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,2050.0,1500.0,0.0,2082.25,3.721051685864368,-11.233703662662647,25.5,24.5,24.280962018697036,22.602476068545858,0.0,-0.0,2082.25,0.0,2082.25,0.0,0.0,9.524600962801415,0.0,0.0
2020-11-03 20:20:00,17.441707002691896,0.0,20.905,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,1300.0,1500.0,0.0,1248.25,3.75252240535381,-11.351187520284743,25.5,24.5,24.43420850764928,22.577914146778767,0.0,-0.0,1248.25,0.0,1248.25,0.0,0.0,8.817795124376431,0.0,0.0
2020-11-03 20:40:00,17.04972717874758,0.0,20.9,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,2076.25,3.7800505884182423,-11.453953430699402,25.5,24.5,24.57618099653081,22.55136286482599,0.0,-0.0,2076.25,0.0,2076.25,0.0,0.0,8.394085008965705,0.0,0.0
2020-11-03 21:00:00,16.66872192852167,0.0,20.88,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,804.75,3.8068080428483935,-11.553842121444344,25.5,24.5,24.707468180951103,22.523217615459323,0.0,-0.0,804.75,0.0,804.75,0.0,0.0,7.689315830418522,0.0,0.0
2020-11-03 21:20:00,16.355502241640988,0.0,20.865,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,744.25,3.828805014001328,-11.635959374210548,25.5,24.5,24.828646500090407,22.493506547057144,0.0,-0.0,744.25,0.0,744.25,0.0,0.0,7.416148824308542,0.0,0.0
2020-11-03 21:40:00,16.112927718836357,0.0,20.846666666666668,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,776.3333333333334,3.8458406762028647,-11.69955548338927,25.5,24.5,24.940257628572468,22.462721910293336,0.0,-0.0,776.3333333333334,0.0,776.3333333333334,0.0,0.0,7.16351813863305,0.0,0.0
2020-11-03 22:00:00,15.893798436979367,0.0,20.82,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.7,300.0,400.0,0.0,629.0,3.86122981262585,-11.757004920255548,25.5,24.5,25.042840107279428,22.431375519913235,0.0,-0.0,629.0,0.0,629.0,0.0,0.0,6.899996979999875,0.0,0.0
2020-11-03 22:20:00,15.660720763866532,0.0,20.79,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.7,300.0,400.0,0.0,630.0,3.87759852464046,-11.818111226783646,25.5,24.5,25.000912411201554,22.39959317485163,0.0,-0.0,630.0,0.0,630.0,0.0,0.0,6.686487136143799,0.0,0.0
