,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w,cost,payment,p_load
2020-11-23 18:40:00,22.213126264476127,71.74,28.32,387.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,2.12,5950.0,3000.0,0.0,7507.75,3.417432446911934,-10.100257716109539,4120.0,0.0,0.0,3000.0,27.880241709208132,0.0,0.0,0.0,24.93074795071696,24.305013057047166,0.38453333333333334,0.0,7507.75
2020-11-23 19:00:00,22.09437524449543,52.25,28.319999999999997,208.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,760.75,3.425772161400864,-10.131390840662192,0.0,0.0,0.0,552.75,26.517848926007897,0.0,0.0,0.0,25.142649309853592,24.296514208439874,0.0,0.0,760.75
2020-11-23 19:20:00,21.969369967149834,43.25,28.29,109.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,1300.0,1500.0,0.0,765.5,3.434551103449878,-10.164163652802856,0.0,0.0,0.0,656.5,24.899737913486945,0.0,0.0,0.0,25.340474631850455,24.28831080118938,0.0,0.0,765.5
2020-11-23 19:40:00,21.779918559978036,21.75,28.255,1.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,2050.0,1500.0,0.0,2079.5,3.447856005130686,-10.213832398865954,0.0,0.0,0.0,2078.0,19.77797906502002,0.0,0.0,0.0,25.523685506123705,24.279184903924467,0.0,0.0,2079.5
2020-11-23 20:00:00,21.541234796350743,0.0,28.235,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,2050.0,1500.0,0.0,2082.25,3.464618424873426,-10.276408462152926,-9.094947017729282e-13,0.0,0.0,2082.250000000001,14.645745011978512,0.0,0.0,0.0,25.69304207480885,24.268636988228824,-6.366462912410497e-17,0.0,2082.25
2020-11-23 20:20:00,21.209779127627886,0.0,28.185000000000002,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,1300.0,1500.0,0.0,1248.25,3.4878960829797334,-10.363306668330097,0.0,0.0,0.0,1248.25,11.569115809572912,0.0,0.0,0.0,25.85159977246778,24.256879794749636,0.0,0.0,1248.25
2020-11-23 20:40:00,21.032644128752594,0.0,28.165,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,2076.25,3.500336020900747,-10.40974640403523,0.0,0.0,0.0,2076.25,6.4516702806367,0.0,0.0,0.0,25.999999999999947,24.245081014933977,0.0,0.0,2076.25
2020-11-23 21:00:00,20.76802062201466,0.0,28.119999999999997,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,804.75,3.5189201517453705,-10.479123126830295,0.0,0.0,0.0,2129.058308052452,1.2040652622682382,0.0,-2.7960811153977536,1324.308308052452,25.674109000165366,24.228766092786408,0.0,0.0,2129.058308052452
2020-11-23 21:20:00,20.519843146377013,0.0,28.064999999999998,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,744.25,3.5363493013201523,-10.544188170157467,255.7366417925303,0.0,0.0,488.5133582074697,-2.220446049250313e-16,0.0,0.0,0.0,25.83111872658312,24.21198484922813,0.01790156492547712,0.0,744.25
2020-11-23 21:40:00,20.340960719008546,0.0,28.015,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,768.25,3.5489119586479143,-10.591086031686983,768.25,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,25.977766832813092,24.195214186031983,0.0537775,0.0,768.25
2020-11-23 22:00:00,20.244986963134835,0.0,27.96,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.7,300.0,400.0,0.0,629.0,3.55565205841756,-10.61624760836976,1129.0,0.0,-500.0,0.0,1.1594202898550723,0.0,0.0,0.0,25.98673743131073,24.178017638163755,0.06021333333333333,0.0,629.0
