date_,time_,t_av,t_w,t_ext,ghi,heating
2020-09-29,01:15:00,21.355,0,14.1,0,0
2020-09-29,01:20:00,21.32,0,13.9,0,0
2020-09-29,01:25:00,21.3,0,13.8,0,0
2020-09-29,01:30:00,21.26,0,13.8,0,0
2020-09-29,01:35:00,21.24,0,13.8,0,0
2020-09-29,01:40:00,21.22,0,13.7,0,0
2020-09-29,01:45:00,21.185,0,13.7,0,0
2020-09-29,01:50:00,21.165,0,14.1,0,0
2020-09-29,01:55:00,21.14,0,14.2,0,0
2020-09-29,02:00:00,21.12,0,13.9,0,0
2020-09-29,02:05:00,21.085,0,13.8,0,0
2020-09-29,02:10:00,21.07,0,14,0,0
2020-09-29,02:15:00,21.04,0,13.9,0,0
2020-09-29,02:20:00,21.01,0,13.9,0,0
2020-09-29,02:25:00,20.985,0,14.2,0,0
2020-09-29,02:30:00,20.955,0,13.9,0,0
2020-09-29,02:35:00,20.945,0,14.4,0,0
2020-09-29,02:40:00,20.925,0,14,0,0
2020-09-29,02:45:00,20.91,0,14.4,0,0
2020-09-29,02:50:00,20.885,0,13.9,0,0
2020-09-29,02:55:00,20.86,0,13.9,0,0
2020-09-29,03:00:00,20.835,0,13.7,0,0
2020-09-29,03:05:00,20.81,0,13.6,0,0
2020-09-29,03:10:00,20.785,0,14.1,0,0
2020-09-29,03:15:00,20.765,0,14.2,0,0
2020-09-29,03:20:00,20.735,0,14.3,0,0
2020-09-29,03:25:00,20.73,0,13.5,0,0
2020-09-29,03:30:00,20.695,0,13.6,0,0
2020-09-29,03:35:00,20.68,0,14,0,0
2020-09-29,03:40:00,20.655,0,13.5,0,0
2020-09-29,03:45:00,20.63,0,13.5,0,0
2020-09-29,03:50:00,20.61,0,13.5,0,0
2020-09-29,03:55:00,20.6,0,13.7,0,0
2020-09-29,04:00:00,20.565,0,13.5,0,0
2020-09-29,04:05:00,20.545,0,14.1,0,0
2020-09-29,04:10:00,20.52,0,13.6,0,0
2020-09-29,04:15:00,20.5,0,13.7,0,0
2020-09-29,04:20:00,20.485,0,13.3,0,0
2020-09-29,04:25:00,20.465,0,13.6,0,0
2020-09-29,04:30:00,20.445,0,13.5,0,0
2020-09-29,04:35:00,20.42,0,13.4,0,0
2020-09-29,04:40:00,20.405,0,13.3,0,0
2020-09-29,04:45:00,20.385,0,13.4,0,0
2020-09-29,04:50:00,20.36,0,13.8,0,0
2020-09-29,04:55:00,20.335,0,13.5,0,0
2020-09-29,05:00:00,20.315,0,13.6,0,0
2020-09-29,05:05:00,20.295,0,13.5,0,0
2020-09-29,05:10:00,20.28,0,13.4,0,0
2020-09-29,05:15:00,20.255,0,13.8,0,0
2020-09-29,05:20:00,20.23,0,13.2,0,0
2020-09-29,05:25:00,20.21,0,13.7,0,0
2020-09-29,05:30:00,20.195,0,13.5,0,0
2020-09-29,05:35:00,20.18,0,13.5,0.02,0
2020-09-29,05:40:00,20.17,0,13.3,0.021,0
2020-09-29,05:45:00,20.15,0,13.6,0.023,0
2020-09-29,05:50:00,20.125,0,13.4,0.025,0
2020-09-29,05:55:00,20.11,0,13.9,0.028,0
2020-09-29,06:00:00,20.08,0,13.9,0.031,0
2020-09-29,06:05:00,20.065,0,13.9,0.037,0
2020-09-29,06:10:00,20.07,0,13.7,0.04,0
2020-09-29,06:15:00,20.05,0,13.4,0.046,0
2020-09-29,06:20:00,20.035,0,13.6,0.049,0
2020-09-29,06:25:00,20.015,0,14,0.054,0
2020-09-29,06:30:00,19.985,0,14.4,0.06,0
2020-09-29,06:35:00,20.005,0,14.2,0.067,5.858
2020-09-29,06:40:00,20.545,0,14.7,0.073,5.705
2020-09-29,06:45:00,21.075,0,14.9,0.08,5.767
2020-09-29,06:50:00,21.43,0,14.8,0.09,5.805
2020-09-29,06:55:00,21.695,0,15.1,0.096,5.784
2020-09-29,07:00:00,21.945,0,15.1,0.098,5.72
2020-09-29,07:05:00,22.195,0,15.3,0.10296,5.687
2020-09-29,07:10:00,22.43,0,15.3,0.11096,5.697
2020-09-29,07:15:00,22.63,0,15.2,0.13096,5.718
2020-09-29,07:20:00,22.84,0,15.2,0.126,5.737
2020-09-29,07:25:00,23.05,0,15.2,0.14096,5.737
2020-09-29,07:30:00,23.235,0,15.7,0.152,5.761
2020-09-29,07:35:00,23.445,0,16.1,0.15696,5.714
2020-09-29,07:40:00,23.635,0,16.3,0.164,5.675
2020-09-29,07:45:00,23.8,0,17.3,0.184,5.703
2020-09-29,07:50:00,23.945,0,16.3,0.18992,5.668
2020-09-29,07:55:00,24.1,0,17.4,0.20096,5.698
2020-09-29,08:00:00,24.28,0,16.4,0.22288,5.765
2020-09-29,08:05:00,24.44,0,17.7,0.248,0
2020-09-29,08:10:00,24.11,0,17.3,0.26592,0
2020-09-29,08:15:00,23.68,0,17.6,0.28688,0
2020-09-29,08:20:00,23.385,0,16.5,0.29696,0
2020-09-29,08:25:00,23.19,0,17,0.28896,0
2020-09-29,08:30:00,23.04,0,16.4,0.284,0
2020-09-29,08:35:00,22.925,0,16.8,0.308,0
2020-09-29,08:40:00,22.825,0,17.5,0.32288,0
2020-09-29,08:45:00,22.73,0,17.2,0.38496,0
2020-09-29,08:50:00,22.655,0,18,0.36,0
2020-09-29,08:55:00,22.57,0,17.8,0.37472,0
2020-09-29,09:00:00,22.51,0,17.7,0.43072,0
2020-09-29,09:05:00,22.455,0,17.6,0.336,5.91
2020-09-29,09:10:00,22.91,0,17.6,0.288,5.766
2020-09-29,09:15:00,23.435,0,17.2,0.28192,5.772
2020-09-29,09:20:00,23.8,0,17.4,0.29696,5.794
2020-09-29,09:25:00,24.08,0,17.4,0.28896,5.754
2020-09-29,09:30:00,24.315,0,17,0.22288,5.747
2020-09-29,09:35:00,24.535,0,16.7,0.18288,5.764
2020-09-29,09:40:00,24.72,0,16.8,0.19696,5.73
2020-09-29,09:45:00,24.915,0,16.8,0.27392,5.707
2020-09-29,09:50:00,25.1,0,18.5,0.49376,5.75
2020-09-29,09:55:00,25.295,0,18.2,0.41088,5.732
2020-09-29,10:00:00,25.45,0,17.1,0.37184,5.7
2020-09-29,10:05:00,25.6,0,17.5,0.4368,0
2020-09-29,10:10:00,25.25,0,18.7,0.42496,0
2020-09-29,10:15:00,24.795,0,18.5,0.376,0
2020-09-29,10:20:00,24.52,0,18.4,0.44384,0
2020-09-29,10:25:00,24.335,0,18.9,1.2128,0
2020-09-29,10:30:00,24.205,0,19,0.7648,0
2020-09-29,10:35:00,24.07,0,18.5,0.49984,0
2020-09-29,10:40:00,23.965,0,17.3,0.33792,0
2020-09-29,10:45:00,23.865,0,18.2,0.8288,0
2020-09-29,10:50:00,23.765,0,19.2,1.27872,0
2020-09-29,10:55:00,23.7,0,19.5,0.45376,0
2020-09-29,11:00:00,23.625,0,19.1,1.09952,0
2020-09-29,11:05:00,23.545,0,18.8,0.6848,0
2020-09-29,11:10:00,23.49,0,19.6,1.01888,0
2020-09-29,11:15:00,23.445,0,19.4,0.4288,0
2020-09-29,11:20:00,23.39,0,19.3,0.35872,0
2020-09-29,11:25:00,23.345,0,19.8,0.976,0
2020-09-29,11:30:00,23.3,0,20.4,0.976,0
2020-09-29,11:35:00,23.27,0,21.2,0.97472,0
2020-09-29,11:40:00,23.235,0,21.9,0.98496,0
2020-09-29,11:45:00,23.195,0,21.1,0.99776,0
2020-09-29,11:50:00,23.155,0,21,1.008,0
2020-09-29,11:55:00,23.13,0,20.8,0.98944,0
2020-09-29,12:00:00,23.115,0,21.4,0.97984,0
2020-09-29,12:05:00,23.1,0,21.5,0.9824,5.85
2020-09-29,12:10:00,23.56,0,21.4,0.97856,5.72
2020-09-29,12:15:00,24.115,0,21.3,0.97856,5.678
2020-09-29,12:20:00,24.505,0,21.8,0.97152,5.768
2020-09-29,12:25:00,24.815,0,21.5,0.97152,5.713
2020-09-29,12:30:00,25.085,0,20.4,0.96576,5.739
2020-09-29,12:35:00,25.33,0,20.3,0.96,5.771
2020-09-29,12:40:00,25.55,0,20.8,0.94848,5.708
2020-09-29,12:45:00,25.765,0,20.1,0.944,5.73
2020-09-29,12:50:00,25.975,0,20.4,0.93696,5.779
2020-09-29,12:55:00,26.185,0,19.5,0.93568,5.78
2020-09-29,13:00:00,26.36,0,21.4,0.92352,5.712
2020-09-29,13:05:00,26.525,0,20.7,0.91264,0
2020-09-29,13:10:00,26.23,0,19.8,0.90176,0
2020-09-29,13:15:00,25.81,0,20.3,0.89344,0
2020-09-29,13:20:00,25.54,0,20.2,0.88384,0
2020-09-29,13:25:00,25.355,0,20.4,0.8736,0
2020-09-29,13:30:00,25.225,0,19.5,0.86144,0
2020-09-29,13:35:00,25.105,0,19.6,0.85184,0
2020-09-29,13:40:00,25.01,0,19.7,0.83968,0
2020-09-29,13:45:00,24.915,0,18.7,0.8256,0
2020-09-29,13:50:00,24.83,0,18.6,0.8128,0
2020-09-29,13:55:00,24.755,0,18.8,0.78976,0
2020-09-29,14:00:00,24.705,0,18.9,0.77696,0
2020-09-29,14:05:00,24.655,0,19.8,0.76672,5.932
2020-09-29,14:10:00,25.055,0,19,0.75072,5.719
2020-09-29,14:15:00,25.585,0,19.6,0.73344,5.704
2020-09-29,14:20:00,25.965,0,19.2,0.71552,5.684
2020-09-29,14:25:00,26.24,0,19.4,0.70144,5.635
2020-09-29,14:30:00,26.475,0,18.3,0.67264,5.734
2020-09-29,14:35:00,26.695,0,19.5,0.63776,5.703
2020-09-29,14:40:00,26.9,0,18.8,0.62688,5.708
2020-09-29,14:45:00,27.085,0,18.5,0.62272,5.696
2020-09-29,14:50:00,27.265,0,19.4,0.6128,5.681
2020-09-29,14:55:00,27.435,0,18.5,0.59072,5.666
2020-09-29,15:00:00,27.58,0,18.2,0.56192,5.68
2020-09-29,15:05:00,27.77,0,18.7,0.52576,5.638
2020-09-29,15:10:00,27.905,0,17.9,0.5168,5.707
2020-09-29,15:15:00,28.04,0,18.9,0.51584,5.677
2020-09-29,15:20:00,28.2,0,18.4,0.5008,5.7
2020-09-29,15:25:00,28.33,0,18.5,0.45184,5.665
2020-09-29,15:30:00,28.45,0,18.2,0.408,5.654
2020-09-29,15:35:00,28.575,0,17.6,0.43072,5.623
2020-09-29,15:40:00,28.685,0,18,0.39296,5.619
2020-09-29,15:45:00,28.7,0,17.9,0.39488,0
2020-09-29,15:50:00,28.18,0,17.6,0.36992,0
2020-09-29,15:55:00,27.72,0,17.7,0.344,0
2020-09-29,16:00:00,27.445,0,17.4,0.31488,0
2020-09-29,16:05:00,27.24,0,17,0.27392,0
2020-09-29,16:10:00,27.06,0,17.5,0.196,0
2020-09-29,16:15:00,26.92,0,16.9,0.20896,0
2020-09-29,16:20:00,26.785,0,16.6,0.22496,0
2020-09-29,16:25:00,26.665,0,16.7,0.20288,0
2020-09-29,16:30:00,26.55,0,16.6,0.15,0
2020-09-29,16:35:00,26.445,0,16.5,0.1,0
2020-09-29,16:40:00,26.36,0,16.3,0.059,0
2020-09-29,16:45:00,26.255,0,16.1,0.057,0
2020-09-29,16:50:00,26.165,0,16.1,0.056,0
2020-09-29,16:55:00,26.085,0,15.9,0.057,0
2020-09-29,17:00:00,25.995,0,15.8,0.05,0
2020-09-29,17:05:00,25.925,0,15.6,0.047,0
2020-09-29,17:10:00,25.84,0,15.5,0.047,0
2020-09-29,17:15:00,25.765,0,15.4,0.049,0
2020-09-29,17:20:00,25.68,0,15.4,0.049,0
2020-09-29,17:25:00,25.63,0,15.4,0.044,0
2020-09-29,17:30:00,25.56,0,15.3,0.038,0
2020-09-29,17:35:00,25.495,0,15.4,0.034,0
2020-09-29,17:40:00,25.425,0,15.2,0.028,0
2020-09-29,17:45:00,25.365,0,15.1,0.025,0
2020-09-29,17:50:00,25.305,0,15.1,0.023,0
2020-09-29,17:55:00,25.245,0,15.1,0.018,0
2020-09-29,18:00:00,25.185,0,15,0.017,0
2020-09-29,18:05:00,25.115,0,15,0,0
2020-09-29,18:10:00,25.06,0,14.9,0,0
2020-09-29,18:15:00,25.005,0,14.9,0,0
2020-09-29,18:20:00,24.965,0,14.9,0,0
2020-09-29,18:25:00,24.915,0,14.9,0,0
2020-09-29,18:30:00,24.87,0,14.7,0,0
2020-09-29,18:35:00,24.815,0,14.8,0,0
2020-09-29,18:40:00,24.775,0,14.6,0,0
2020-09-29,18:45:00,24.72,0,14.5,0,0
2020-09-29,18:50:00,24.675,0,14.5,0,0
2020-09-29,18:55:00,24.64,0,14.4,0,0
2020-09-29,19:00:00,24.59,0,14.3,0,0
2020-09-29,19:05:00,24.535,0,14.1,0,0
2020-09-29,19:10:00,24.5,0,14.1,0,0
2020-09-29,19:15:00,24.445,0,14.2,0,0
2020-09-29,19:20:00,24.41,0,14.1,0,0
2020-09-29,19:25:00,24.375,0,13.8,0,0
2020-09-29,19:30:00,24.325,0,13.3,0,0
2020-09-29,19:35:00,24.285,0,13.4,0,0
2020-09-29,19:40:00,24.245,0,13.3,0,0
2020-09-29,20:35:00,23.8,0,13.2,0,0
2020-09-29,20:40:00,23.765,0,13.6,0,0
2020-09-29,20:45:00,23.725,0,13.3,0,0
2020-09-29,20:50:00,23.685,0,13.3,0,0
2020-09-29,20:55:00,23.65,0,13.4,0,0
2020-09-29,21:00:00,23.615,0,12.9,0,0
2020-09-29,21:05:00,23.58,0,13,0,0
2020-09-29,21:10:00,23.54,0,13.1,0,0
2020-09-29,21:15:00,23.505,0,13.1,0,0
2020-09-29,21:20:00,23.475,0,13.1,0,0
2020-09-29,21:25:00,23.435,0,13.1,0,0
2020-09-29,21:30:00,23.395,0,13.2,0,0
2020-09-29,21:35:00,23.365,0,13.1,0,0
2020-09-29,21:40:00,23.32,0,13.1,0,0
2020-09-29,21:45:00,23.29,0,13.3,0,0
2020-09-29,21:50:00,23.25,0,13.4,0,0
2020-09-29,21:55:00,23.225,0,13.5,0,0
2020-09-29,22:00:00,23.19,0,13.3,0,0
2020-09-29,22:05:00,23.155,0,13.3,0,0
2020-09-29,22:10:00,23.115,0,13.2,0,0
2020-09-29,22:15:00,23.09,0,12.8,0,0
2020-09-29,22:20:00,23.06,0,13.2,0,0
2020-09-29,22:25:00,23.02,0,13.1,0,0
2020-09-29,22:30:00,22.985,0,13.3,0,0
2020-09-29,22:35:00,22.95,0,13.7,0,0
2020-09-29,22:40:00,22.91,0,14,0,0
2020-09-29,22:45:00,22.88,0,13.7,0,0
2020-09-29,22:50:00,22.85,0,13.9,0,0
2020-09-29,22:55:00,22.815,0,13.6,0,0
2020-09-29,23:00:00,22.795,0,13.4,0,0
2020-09-29,23:05:00,22.755,0,13.1,0,0
2020-09-29,23:10:00,22.73,0,13.9,0,0
2020-09-29,23:15:00,22.69,0,13.3,0,0
2020-09-29,23:20:00,22.66,0,13.7,0,0
2020-09-29,23:25:00,22.62,0,13.7,0,0
2020-09-29,23:30:00,22.585,0,14.1,0,0
2020-09-29,23:35:00,22.555,0,14.5,0,0
2020-09-29,23:40:00,22.535,0,13.9,0,0
2020-09-29,23:45:00,22.5,0,13.9,0,0
2020-09-29,23:50:00,22.475,0,14.1,0,0
2020-09-29,23:55:00,22.43,0,14,0,0
2020-09-30,00:00:00,22.41,0,13.7,0,0
2020-09-30,00:05:00,22.375,0,13.7,0,0
2020-09-30,00:10:00,22.35,0,14.1,0,0
2020-09-30,00:15:00,22.315,0,13.4,0,0
2020-09-30,00:20:00,22.295,0,13.8,0,0
2020-09-30,00:25:00,22.26,0,13.2,0,0
2020-09-30,00:30:00,22.24,0,13.6,0,0
2020-09-30,00:35:00,22.205,0,13.1,0,0
2020-09-30,00:40:00,22.175,0,13.5,0,0
2020-09-30,00:45:00,22.145,0,13.6,0,0
2020-09-30,00:50:00,22.115,0,13.5,0,0
2020-09-30,00:55:00,22.095,0,13.3,0,0
2020-09-30,01:00:00,22.06,0,13.5,0,0
2020-09-30,01:05:00,22.035,0,13.3,0,0
2020-09-30,01:10:00,22.005,0,13.1,0,0
2020-09-30,01:15:00,21.99,0,12.9,0,0
2020-09-30,01:20:00,21.955,0,12.7,0,0
2020-09-30,01:25:00,21.925,0,12.8,0,0
2020-09-30,01:30:00,21.89,0,12.9,0,0
2020-09-30,01:35:00,21.865,0,13.2,0,0
2020-09-30,01:40:00,21.835,0,13.2,0,0
2020-09-30,01:45:00,21.81,0,13.1,0,0
2020-09-30,01:50:00,21.78,0,13,0,0
2020-09-30,01:55:00,21.755,0,13,0,0
2020-09-30,02:00:00,21.73,0,13.1,0,0
2020-09-30,02:05:00,21.7,0,13,0,0
2020-09-30,02:10:00,21.675,0,13,0,0
2020-09-30,02:15:00,21.645,0,12.9,0,0
2020-09-30,02:20:00,21.62,0,12.8,0,0
2020-09-30,02:25:00,21.585,0,12.5,0,0
2020-09-30,02:30:00,21.565,0,12.5,0,0
2020-09-30,02:35:00,21.53,0,12.4,0,0
2020-09-30,02:40:00,21.515,0,12.4,0,0
2020-09-30,02:45:00,21.48,0,12.2,0,0
2020-09-30,02:50:00,21.45,0,12.4,0,0
2020-09-30,02:55:00,21.425,0,12.7,0,0
2020-09-30,03:00:00,21.4,0,12.3,0,0
2020-09-30,03:05:00,21.375,0,13,0,0
2020-09-30,03:10:00,21.34,0,13.1,0,0
2020-09-30,03:15:00,21.32,0,12.3,0,0
2020-09-30,03:20:00,21.295,0,12.5,0,0
2020-09-30,03:25:00,21.275,0,12.3,0,0
2020-09-30,03:30:00,21.235,0,12.4,0,0
2020-09-30,03:35:00,21.215,0,12.2,0,0
2020-09-30,03:40:00,21.19,0,12.6,0,0
2020-09-30,03:45:00,21.17,0,12.5,0,0
2020-09-30,03:50:00,21.145,0,12.5,0,0
2020-09-30,03:55:00,21.125,0,12.5,0,0
2020-09-30,04:00:00,21.08,0,12.5,0,0
2020-09-30,04:05:00,21.06,0,12.6,0,0
2020-09-30,04:10:00,21.045,0,12.8,0,0
2020-09-30,04:15:00,21.015,0,13.1,0,0
2020-09-30,04:20:00,20.99,0,13.1,0,0
2020-09-30,04:25:00,20.96,0,12.9,0,0
2020-09-30,04:30:00,20.94,0,12.8,0,0
2020-09-30,04:35:00,20.925,0,12.8,0,0
2020-09-30,04:40:00,20.9,0,12.6,0,0
2020-09-30,04:45:00,20.875,0,12.8,0,0
2020-09-30,04:50:00,20.855,0,13,0,0
2020-09-30,04:55:00,20.835,0,12.6,0,0
2020-09-30,05:00:00,20.8,0,12.9,0,0
2020-09-30,05:05:00,20.78,0,12.7,0,0
2020-09-30,05:10:00,20.75,0,12.5,0,0
2020-09-30,05:15:00,20.735,0,12.6,0,0
2020-09-30,05:20:00,20.71,0,13.2,0,0
2020-09-30,05:25:00,20.675,0,13.5,0,0
2020-09-30,05:30:00,20.64,0,13.4,0,0
2020-09-30,05:35:00,20.625,0,13.2,0.017,0
2020-09-30,05:40:00,20.76,0,13.3,0.02,5.808
2020-09-30,05:45:00,21.345,0,13.1,0.023,5.794
2020-09-30,05:50:00,21.77,0,13.1,0.025,5.755
2020-09-30,05:55:00,22.105,0,13.1,0.027,5.718
2020-09-30,06:00:00,22.365,0,13.1,0.034,5.702
2020-09-30,06:05:00,22.61,0,13.7,0.038,5.73
2020-09-30,06:10:00,22.84,0,13.8,0.044,5.739
2020-09-30,06:15:00,23.065,0,14.3,0.053,5.765
2020-09-30,06:20:00,23.285,0,14.2,0.064,5.762
2020-09-30,06:25:00,23.485,0,14.3,0.075,5.745
2020-09-30,06:30:00,23.67,0,14.3,0.079,5.774
2020-09-30,06:35:00,23.855,0,14.7,0.086,5.705
2020-09-30,06:40:00,24.03,0,14.9,0.09296,5.763
2020-09-30,06:45:00,24.215,0,14.8,0.10296,5.708
2020-09-30,06:50:00,24.365,0,15.5,0.10496,5.724
2020-09-30,06:55:00,24.525,0,15.3,0.108,5.713
2020-09-30,07:00:00,24.675,0,15.1,0.11896,5.642
2020-09-30,07:05:00,24.825,0,15.4,0.132,5.714
2020-09-30,07:10:00,24.99,0,15.6,0.144,5.689
2020-09-30,07:15:00,25.115,0,15.6,0.142,5.638
2020-09-30,07:20:00,25.25,0,15.9,0.142,5.68
2020-09-30,07:25:00,25.385,0,16.4,0.144,5.659
2020-09-30,07:30:00,25.5,0,16.1,0.15096,5.644
2020-09-30,07:35:00,25.63,0,16.4,0.075,5.64
2020-09-30,07:40:00,25.74,0,16.8,0.18096,0
2020-09-30,07:45:00,25.36,0,16.4,0.19088,0
2020-09-30,07:50:00,24.865,0,16.7,0.20592,0
2020-09-30,07:55:00,24.575,0,17.2,0.22688,0
2020-09-30,08:00:00,24.35,0,16.9,0.22288,0
2020-09-30,08:05:00,24.18,0,17.4,0.33792,0
2020-09-30,08:10:00,24.04,0,17.8,0.324,0
2020-09-30,08:15:00,23.92,0,18.2,0.36992,0
2020-09-30,08:20:00,23.815,0,18.8,0.43872,0
2020-09-30,08:25:00,23.7,0,18.6,0.43392,0
2020-09-30,08:30:00,23.605,0,18.5,0.26896,0
2020-09-30,08:35:00,23.525,0,18.5,0.40192,0
2020-09-30,08:40:00,23.475,0,19.5,0.46784,5.827
2020-09-30,08:45:00,23.915,0,19.4,0.45088,5.749
2020-09-30,08:50:00,24.445,0,19.7,0.42592,5.712
2020-09-30,08:55:00,24.805,0,19.4,0.41088,5.71
2020-09-30,09:00:00,25.075,0,19.3,0.424,5.682
2020-09-30,09:05:00,25.33,0,19.1,0.44096,5.711
2020-09-30,09:10:00,25.535,0,18.9,0.488,5.663
2020-09-30,09:15:00,25.725,0,19.8,0.47296,5.706
2020-09-30,09:20:00,25.91,0,19.2,0.46688,5.699
2020-09-30,09:25:00,26.06,0,19.5,0.47776,5.666
2020-09-30,09:30:00,26.22,0,19.5,0.47392,5.679
2020-09-30,09:35:00,26.375,0,20.1,0.53184,5.649
2020-09-30,09:40:00,26.565,0,18.9,0.55584,0
2020-09-30,09:45:00,26.295,0,19.1,0.45088,0
2020-09-30,09:50:00,25.84,0,18.9,0.424,0
2020-09-30,09:55:00,25.555,0,19.3,0.46496,0
2020-09-30,10:00:00,25.36,0,18.7,0.464,0
2020-09-30,10:05:00,25.21,0,18.5,0.4928,0
2020-09-30,10:10:00,25.09,0,19.1,0.5328,0
2020-09-30,10:15:00,24.95,0,18.7,0.53792,0
2020-09-30,10:20:00,24.86,0,18.9,0.51584,0
2020-09-30,10:25:00,24.755,0,18.6,0.39296,0
2020-09-30,10:30:00,24.68,0,18.5,0.47392,0
2020-09-30,10:35:00,24.605,0,19.3,0.44992,0
2020-09-30,10:40:00,24.545,0,18.6,0.43776,0
2020-09-30,10:45:00,24.485,0,18.2,0.40192,0
2020-09-30,10:50:00,24.415,0,18.5,0.40896,0
2020-09-30,10:55:00,24.355,0,18.5,0.43776,0
2020-09-30,11:00:00,24.29,0,19,0.4208,0
2020-09-30,11:05:00,24.245,0,19.1,0.4128,0
2020-09-30,11:10:00,24.2,0,18.9,0.43072,0
2020-09-30,11:15:00,24.16,0,18.7,0.44192,0
2020-09-30,11:20:00,24.14,0,18.6,0.45984,0
2020-09-30,11:25:00,24.095,0,18.4,0.4608,0
2020-09-30,11:30:00,24.065,0,18.4,0.44096,0
2020-09-30,11:35:00,24.035,0,18.3,0.42592,0
2020-09-30,11:40:00,24,0,18.3,0.42176,0
2020-09-30,11:45:00,23.965,0,18.6,0.44192,0
2020-09-30,11:50:00,23.935,0,19.2,0.45088,0
2020-09-30,11:55:00,23.92,0,19.4,0.416,5.815
2020-09-30,12:00:00,24.43,0,19,0.4208,5.768
2020-09-30,12:05:00,25,0,18.6,0.4288,5.731
2020-09-30,12:10:00,25.37,0,19.1,0.44672,5.707
2020-09-30,12:15:00,25.66,0,19.6,0.432,5.719
2020-09-30,12:20:00,25.885,0,19.3,0.42784,5.696
2020-09-30,12:25:00,26.1,0,19,0.45696,5.694
2020-09-30,12:30:00,26.325,0,18.8,0.48576,5.702
2020-09-30,12:35:00,26.535,0,18.9,0.45792,5.659
2020-09-30,12:40:00,26.755,0,19.2,0.40288,5.647
2020-09-30,12:45:00,26.935,0,18.9,0.36384,5.7
2020-09-30,12:50:00,27.105,0,18,0.33984,5.648
2020-09-30,12:55:00,27.235,0,18.2,0.32288,5.621
2020-09-30,13:00:00,27.395,0,18.2,0.30096,5.687
2020-09-30,13:05:00,27.565,0,18.4,0.284,5.622
2020-09-30,13:10:00,27.71,0,18.3,0.30192,5.682
2020-09-30,13:15:00,27.845,0,17.9,0.31696,5.615
2020-09-30,13:20:00,28.005,0,18.3,0.304,5.714
2020-09-30,13:25:00,28.135,0,18.3,0.27488,0
2020-09-30,13:30:00,27.845,0,18,0.24192,0
2020-09-30,13:35:00,27.375,0,18.1,0.20288,0
2020-09-30,13:40:00,27.075,0,18.2,0.17392,0
2020-09-30,13:45:00,26.86,0,18.4,0.21296,0
2020-09-30,13:50:00,26.685,0,18.4,0.20992,0
2020-09-30,13:55:00,26.54,0,18.4,0.25296,5.762
2020-09-30,14:00:00,26.945,0,18.4,0.256,5.72
2020-09-30,14:05:00,27.435,0,18.1,0.19296,5.683
2020-09-30,14:10:00,27.75,0,18,0.164,5.685
2020-09-30,14:15:00,27.955,0,18.2,0.162,5.644
2020-09-30,14:20:00,28.145,0,18.5,0.19392,5.603
2020-09-30,14:25:00,28.27,0,18.7,0.16,5.557
2020-09-30,14:30:00,28.41,0,19,0.14696,5.613
2020-09-30,14:35:00,28.55,0,18.8,0.168,5.652
2020-09-30,14:40:00,28.68,0,18.5,0.158,5.607
2020-09-30,14:45:00,28.825,0,19.2,0.15096,0
2020-09-30,14:50:00,28.56,0,18.9,0.12896,0
2020-09-30,14:55:00,28.075,0,18.6,0.118,0
2020-09-30,15:00:00,27.76,0,18.4,0.10896,0
2020-09-30,15:05:00,27.535,0,18.3,0.112,0
2020-09-30,15:10:00,27.345,0,18.4,0.082,0
2020-09-30,15:15:00,27.185,0,18.3,0.082,0
2020-09-30,15:20:00,27.05,0,18.2,0.072,0
2020-09-30,15:25:00,26.92,0,17.9,0.082,0
2020-09-30,15:30:00,26.825,0,17.9,0.075,0
2020-09-30,15:35:00,26.72,0,18,0.059,0
2020-09-30,15:40:00,26.62,0,18,0.06,0
2020-09-30,15:45:00,26.53,0,18.2,0.063,0
2020-09-30,15:50:00,26.82,0,18.3,0.057,5.679
2020-09-30,15:55:00,27.34,0,18.7,0.047,5.656
2020-09-30,16:00:00,27.715,0,18.8,0.044,5.625
2020-09-30,16:05:00,27.97,0,18.7,0.046,5.62
2020-09-30,16:10:00,28.165,0,18.4,0.038,5.621
2020-09-30,16:15:00,28.36,0,18.7,0.033,5.59
2020-09-30,16:20:00,28.505,0,18.7,0.037,5.597
2020-09-30,16:25:00,28.64,0,18.8,0.037,5.56
2020-09-30,16:30:00,28.785,0,18.5,0.034,5.581
2020-09-30,16:35:00,28.92,0,18.6,0.033,5.593
2020-09-30,16:40:00,29.05,0,18.6,0.033,5.566
2020-09-30,16:45:00,29.17,0,18.6,0.036,5.577
2020-09-30,16:50:00,29.3,0,18.3,0.04,5.563
2020-09-30,16:55:00,29.42,0,18.3,0.037,5.563
2020-09-30,17:00:00,29.525,0,18.4,0.044,5.592
2020-09-30,17:05:00,29.655,0,18.5,0.046,5.573
2020-09-30,17:10:00,29.74,0,18.4,0.049,5.541
2020-09-30,17:15:00,29.845,0,17.7,0.057,5.542
2020-09-30,17:20:00,29.645,0,17.9,0.047,0
2020-09-30,17:25:00,29.115,0,18.1,0.047,0
2020-09-30,17:30:00,28.765,0,18.2,0.047,0
2020-09-30,17:35:00,28.515,0,18.2,0.04,0
2020-09-30,17:40:00,28.31,0,18.2,0.033,0
2020-09-30,17:45:00,28.14,0,18.2,0.03,0
2020-09-30,17:50:00,27.99,0,18.1,0.027,0
2020-09-30,17:55:00,27.86,0,18.1,0.024,0
2020-09-30,18:00:00,27.74,0,18.1,0.02,0
